,Name,Subs,Identifier,Type,Full_identifier,Nr_featured,Featured
535,Simplicissimus,994000,UCKGMHVipEvuZudhHD05FOYA,channel,/channel/UCKGMHVipEvuZudhHD05FOYA,4,"['/user/MrWissen2go', '/channel/UCyHDQ5C6z1NDmJ4g6SerW8g', '/user/KurzgesagtDE', '/user/walulissiehtfern']"
536,WALULIS DAILY,277000,UCo4693Ony4slDY5hR0ny-bw,channel,/channel/UCo4693Ony4slDY5hR0ny-bw,8,"['/user/walulissiehtfern', '/user/KurzgesagtDE', '/channel/UCmiQ_T2HNcsP1k1ydNZ-JKA', '/channel/UCyHDQ5C6z1NDmJ4g6SerW8g', '/channel/UCKGMHVipEvuZudhHD05FOYA', '/channel/UC6zXbTQEujMO-5CzyywlVDQ', '/channel/UCsXGv6_zJmavPlDJgzu9tTQ', '/channel/UC78qa96bVJpd6xrW-2FTRmw']"
537,Gute Nacht Alter,51000,UCsXGv6_zJmavPlDJgzu9tTQ,channel,/channel/UCsXGv6_zJmavPlDJgzu9tTQ,7,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/user/TwinTVChannel1', '/channel/UC6Nh0xrtXJfNGucGtVrqjHw', '/user/walulissiehtfern', '/channel/UCo4693Ony4slDY5hR0ny-bw', '/channel/UC6zXbTQEujMO-5CzyywlVDQ', '/channel/UC78qa96bVJpd6xrW-2FTRmw']"
538,Leeroy will's wissen!,1840000,UCDW1yldFKWrfjrr78aP5Nkw,channel,/channel/UCDW1yldFKWrfjrr78aP5Nkw,10,"['/channel/UCd2oXukLnWNi2jodUQXPlhw', '/channel/UCB2JS84y_zT-TeTBjUrAhIQ', '/channel/UCwCpW0IbR0Z2WJryfENq7jw', '/channel/UC2f-NhLhAStGWrOpm7Us-2A', '/user/TwinTVChannel1', '/user/MrWissen2go', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCfa7jJFYnn3P5LdJXsFkrjw', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCyHDQ5C6z1NDmJ4g6SerW8g']"
539,Leeroy Matata,654000,UCd2oXukLnWNi2jodUQXPlhw,channel,/channel/UCd2oXukLnWNi2jodUQXPlhw,1,['/channel/UCDW1yldFKWrfjrr78aP5Nkw']
540,Leeroys Sorgentelefon,48300,UCB2JS84y_zT-TeTBjUrAhIQ,channel,/channel/UCB2JS84y_zT-TeTBjUrAhIQ,2,"['/channel/UCDW1yldFKWrfjrr78aP5Nkw', '/channel/UCd2oXukLnWNi2jodUQXPlhw']"
541,Dimxoo,54700,Dimxoo,user,/user/Dimxoo,10,"['/channel/UCTFCAxi634M3H_ezo6a1jsA', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCZoFvJwucEgUxDS6Xoz1p2A', '/user/alwaysxcaro', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCKe1rGn9strTJa46RUU6--w', '/channel/UCngQwWQ0OpiAjvSFU7bk1xw', '/user/mybeautyful12', '/channel/UCrekPmyhv3HXbL8U61vwC4w', '/channel/UCUmsf67glCCSviJ7pAL9MZA']"
542,OKAY,105000,UCTFCAxi634M3H_ezo6a1jsA,channel,/channel/UCTFCAxi634M3H_ezo6a1jsA,10,"['/user/alwaysxcaro', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCHN_SuOUrpgwnCBDpYsSxYA', '/user/TwinTVChannel1', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCTrAoujaWa_jGz88OtVRYjA', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/user/Dimxoo', '/channel/UCfN7JOiJhYpMHuRgLV1JicA']"
543,BUBBLES,42400,UCHN_SuOUrpgwnCBDpYsSxYA,channel,/channel/UCHN_SuOUrpgwnCBDpYsSxYA,9,"['/user/jackowilife', '/user/coldmirror', '/user/TwinTVChannel1', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCSEQXlQY3728et8umTVfdCA', '/user/TheChaGinger', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/user/KostaasKind']"
544,Der Umschlag,332,UCSEQXlQY3728et8umTVfdCA,channel,/channel/UCSEQXlQY3728et8umTVfdCA,8,"['/channel/UCEtpah89jQiafn8iWOhxUSA', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCPiI104i7lyG--fkr3LZTtA', '/channel/UCRYcyP0ke816Cj3r-o_015w', '/user/RRRockstah', '/channel/UCT8nuuAabPxKnQs6dX92ZgA']"
545,Was mit Fabian,20100,UCEtpah89jQiafn8iWOhxUSA,channel,/channel/UCEtpah89jQiafn8iWOhxUSA,9,"['/user/TwinTVChannel1', '/user/walulissiehtfern', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCwOvSO2kf7sm_ZQyi6_DL4w', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCT8nuuAabPxKnQs6dX92ZgA', '/channel/UCyHDQ5C6z1NDmJ4g6SerW8g', '/channel/UCfb7LAYCeJJiT3gyquv7V5Q']"
546,Radio Nukular,9430,UCRYcyP0ke816Cj3r-o_015w,channel,/channel/UCRYcyP0ke816Cj3r-o_015w,1,['/user/RRRockstah']
547,RRRockstah,15000,RRRockstah,user,/user/RRRockstah,0,[]
548,Moritz Neumeier,62800,UCT8nuuAabPxKnQs6dX92ZgA,channel,/channel/UCT8nuuAabPxKnQs6dX92ZgA,7,"['/user/mariemeimberg', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UC6zXbTQEujMO-5CzyywlVDQ', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCF_oOFgq8qwi7HRGTJSsZ-g']"
549,Luca Fynn,59300,TheChaGinger,user,/user/TheChaGinger,1,['/user/Dalila6667']
550,AliciaZett,41200,Dalila6667,user,/user/Dalila6667,2,"['/user/TheChaGinger', '/user/alwaysxcaro']"
551,Kostas Kind,136000,KostaasKind,user,/user/KostaasKind,11,"['/user/VeniCraft', '/channel/UC-6_PdxF1hX_jAX_Y4z08ug', '/channel/UC-be6zeJzhz-bnv-PIxCemg', '/user/chiaranero', '/user/T0niLovesMusic', '/user/EbruZa', '/channel/UCO-PSyZElnf0tdL4-uf8sYg', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/user/darkvikt0ry', '/channel/UCM61gvcj-rNF12V80-hssfQ', '/channel/UCHN_SuOUrpgwnCBDpYsSxYA']"
552,Veni,432000,VeniCraft,user,/user/VeniCraft,1,['/user/unsympathischtv']
553,Chiara Nero,11600,chiaranero,user,/user/chiaranero,3,"['/user/Maarspet', '/user/aronvloggt', '/user/DymondTV1']"
554,Toni Pirosa,-1,T0niLovesMusic,user,/user/T0niLovesMusic,1,['/channel/UC-6_PdxF1hX_jAX_Y4z08ug']
555,Koschtaaa,2730,UCO-PSyZElnf0tdL4-uf8sYg,channel,/channel/UCO-PSyZElnf0tdL4-uf8sYg,0,[]
556,darkviktory,575000,darkvikt0ry,user,/user/darkvikt0ry,3,"['/user/VeniCraft', '/channel/UCM61gvcj-rNF12V80-hssfQ', '/user/KostaasKind']"
557,BroadcastMyAss,61200,UCM61gvcj-rNF12V80-hssfQ,channel,/channel/UCM61gvcj-rNF12V80-hssfQ,10,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/user/darkvikt0ry', '/user/KostaasKind', '/user/coldmirror', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/user/alwaysxcaro', '/user/TwinTVChannel1', '/channel/UCwOvSO2kf7sm_ZQyi6_DL4w', '/channel/UCkBoq9BF-2fIdU4qWeZ5ogg']"
558,HAND DRAUF,1490,UCTrAoujaWa_jGz88OtVRYjA,channel,/channel/UCTrAoujaWa_jGz88OtVRYjA,10,"['/user/deutschglbund', '/channel/UC2f-NhLhAStGWrOpm7Us-2A', '/channel/UC6Nh0xrtXJfNGucGtVrqjHw', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCV6W8_nrWxJLQakqBHEvT3Q', '/channel/UCXGnTJAXCU0UG7OpFo0gr1A', '/channel/UCqaEnSlLYkutT6tVAmSyHCw', '/channel/UCuPRFTmEwzVDIxIcuAJVMGw']"
559,Deutscher Gehörlosen-Bund e.V.,1140,deutschglbund,user,/user/deutschglbund,3,"['/user/gmuspectrum11', '/channel/UCdbDIUyaDXemK4pfV6fqdcQ', '/user/BMGesundheit']"
560,SPECTRUM11,82,gmuspectrum11,user,/user/gmuspectrum11,0,[]
561,Bundeszentrale für gesundheitliche Aufklärung (BZgA),5250,UCdbDIUyaDXemK4pfV6fqdcQ,channel,/channel/UCdbDIUyaDXemK4pfV6fqdcQ,1,['/user/BMGesundheit']
562,Bundesministerium für Gesundheit,42500,BMGesundheit,user,/user/BMGesundheit,1,['/channel/UCdbDIUyaDXemK4pfV6fqdcQ']
563,UNLOCK,4760,UCXGnTJAXCU0UG7OpFo0gr1A,channel,/channel/UCXGnTJAXCU0UG7OpFo0gr1A,11,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UClimlKiB3xLJlpP1BbzfXSA', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UCr5zglOqHZAEfCcAx_nw1dQ', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCV6W8_nrWxJLQakqBHEvT3Q', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/channel/UCHgEKkvg25mX7h5VrpiiSxA', '/channel/UC1SiZtRQ4_9yZKu-fMb3Otg']"
564,Glanz&Natur,4670,UCHgEKkvg25mX7h5VrpiiSxA,channel,/channel/UCHgEKkvg25mX7h5VrpiiSxA,0,[]
565,100percentme,12900,UCqaEnSlLYkutT6tVAmSyHCw,channel,/channel/UCqaEnSlLYkutT6tVAmSyHCw,12,"['/channel/UC--AsUFvl9szt01M-ktZ4bw', '/channel/UC-2D0N8RCgWIHG6IbqCqmzQ', '/user/Jolinasmama', '/user/caulyflower', '/user/PewDiePie', '/channel/UC0EAnjfbyCkgCEi7Ch_jrgw', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCmiQ_T2HNcsP1k1ydNZ-JKA', '/user/vice', '/channel/UCLoWcRy-ZjA-Erh0p_VDLjQ', '/channel/UC5sgxwQGzW8BFTqLSMrklJw', '/channel/UCdomP1JqhnyBQGaBmfDl4KQ']"
566,Sofia M,18,UC--AsUFvl9szt01M-ktZ4bw,channel,/channel/UC--AsUFvl9szt01M-ktZ4bw,0,[]
567,Martina von Jolinas Welt,1040,Jolinasmama,user,/user/Jolinasmama,0,[]
568,Wandl,2690,caulyflower,user,/user/caulyflower,0,[]
569,Laura Gehlhaar,338,UC0EAnjfbyCkgCEi7Ch_jrgw,channel,/channel/UC0EAnjfbyCkgCEi7Ch_jrgw,0,[]
570,VICE,15100000,vice,user,/user/vice,0,[]
571,Squirmy and Grubs,889000,UCdomP1JqhnyBQGaBmfDl4KQ,channel,/channel/UCdomP1JqhnyBQGaBmfDl4KQ,1,['/user/ryanadams7']
572,Deutsche Gehörlosenzeitung,269,UCuPRFTmEwzVDIxIcuAJVMGw,channel,/channel/UCuPRFTmEwzVDIxIcuAJVMGw,12,"['/user/gebaerdenwerk', '/channel/UC-Lwww1c94qOeYNtrogF2Dg', '/user/bvkugg', '/channel/UC03O3CL_9QR-28_V-i7NjzA', '/user/aslizedvideos', '/user/Deafaotearoa', '/channel/UC1n6ZJExiXWX8AfP4y-aS3Q', '/channel/UC1oEMMSKZp8c0S2WUkRthRQ', '/user/deutschglbund', '/channel/UC2uWTu0oAv36pCnYYsv4Yuw', '/channel/UC4F_NB0NgMfExUZIizCPBmA', '/user/TessRelayDienste']"
573,gebaerdenwerk,147,gebaerdenwerk,user,/user/gebaerdenwerk,0,[]
574,TaCo Team,17,UC-Lwww1c94qOeYNtrogF2Dg,channel,/channel/UC-Lwww1c94qOeYNtrogF2Dg,0,[]
575,BV KuGG e.V.,86,bvkugg,user,/user/bvkugg,0,[]
576,Familie von Deetzen,3100,UC03O3CL_9QR-28_V-i7NjzA,channel,/channel/UC03O3CL_9QR-28_V-i7NjzA,0,[]
577,ASLized!,9930,aslizedvideos,user,/user/aslizedvideos,0,[]
578,Deaf Aotearoa,-1,Deafaotearoa,user,/user/Deafaotearoa,0,[]
579,Petra Hamburg,5,UC1n6ZJExiXWX8AfP4y-aS3Q,channel,/channel/UC1n6ZJExiXWX8AfP4y-aS3Q,0,[]
580,SignMedia SignMedia,-1,UC1oEMMSKZp8c0S2WUkRthRQ,channel,/channel/UC1oEMMSKZp8c0S2WUkRthRQ,0,[]
581,Wir brauchen Untertitel,134,UC2uWTu0oAv36pCnYYsv4Yuw,channel,/channel/UC2uWTu0oAv36pCnYYsv4Yuw,0,[]
582,Deaflympics 2017,12900,UC4F_NB0NgMfExUZIizCPBmA,channel,/channel/UC4F_NB0NgMfExUZIizCPBmA,0,[]
583,TessRelayDienste,120,TessRelayDienste,user,/user/TessRelayDienste,0,[]
584,KARAKAYA TALK,18700,UCfN7JOiJhYpMHuRgLV1JicA,channel,/channel/UCfN7JOiJhYpMHuRgLV1JicA,7,"['/channel/UCOgPGtSnFR6GM-AkzCnxqMQ', '/channel/UCF_oOFgq8qwi7HRGTJSsZ-g', '/channel/UC2f-NhLhAStGWrOpm7Us-2A', '/channel/UCV6W8_nrWxJLQakqBHEvT3Q', '/channel/UCyHDQ5C6z1NDmJ4g6SerW8g', '/channel/UCmiQ_T2HNcsP1k1ydNZ-JKA', '/channel/UCeWYsa2ynPc0VNwqL-vF2wQ']"
585,Zimmer in the making,7620,UCKe1rGn9strTJa46RUU6--w,channel,/channel/UCKe1rGn9strTJa46RUU6--w,6,"['/user/Dimxoo', '/channel/UCZoFvJwucEgUxDS6Xoz1p2A', '/channel/UCUueEx_ceEQrjlR9ctPNKyg', '/user/alwaysxcaro', '/channel/UCLKPfqBGqL4gaEvegb_If0Q', '/channel/UCOgPGtSnFR6GM-AkzCnxqMQ']"
586,Rebecca Gubitzer,8160,UCngQwWQ0OpiAjvSFU7bk1xw,channel,/channel/UCngQwWQ0OpiAjvSFU7bk1xw,8,"['/channel/UCQva6cUnTv70wioAkN_3MJg', '/channel/UCTFCAxi634M3H_ezo6a1jsA', '/channel/UCrekPmyhv3HXbL8U61vwC4w', '/user/Dimxoo', '/channel/UCUmsf67glCCSviJ7pAL9MZA', '/user/KostaasKind', '/user/coldmirror', '/channel/UCUueEx_ceEQrjlR9ctPNKyg']"
587,celina,2180,UCQva6cUnTv70wioAkN_3MJg,channel,/channel/UCQva6cUnTv70wioAkN_3MJg,1,['/channel/UCngQwWQ0OpiAjvSFU7bk1xw']
588,Schruppert,40500,UCrekPmyhv3HXbL8U61vwC4w,channel,/channel/UCrekPmyhv3HXbL8U61vwC4w,0,[]
589,littlerebelle,14700,UCUmsf67glCCSviJ7pAL9MZA,channel,/channel/UCUmsf67glCCSviJ7pAL9MZA,5,"['/channel/UCuDd0JDDynfZzKxWU_0-m5w', '/channel/UCK-GxbfGrQNfQut8JT1mldQ', '/channel/UCLdmEXW9aj-AgHDPWEjtfgw', '/user/Dimxoo', '/channel/UCRatRSlj5LRwsKv9URrZ2Bw']"
590,Selbstliebesonntag,225,UCuDd0JDDynfZzKxWU_0-m5w,channel,/channel/UCuDd0JDDynfZzKxWU_0-m5w,3,"['/channel/UCUmsf67glCCSviJ7pAL9MZA', '/channel/UCOvcYlqTXqAAQ9SPevJITLg', '/channel/UCpX2hEhP7y56z717W5GoLuA']"
591,Charlenethomass,115,UCOvcYlqTXqAAQ9SPevJITLg,channel,/channel/UCOvcYlqTXqAAQ9SPevJITLg,1,['/channel/UCuDd0JDDynfZzKxWU_0-m5w']
592,Selbstliebesonntag Podcast,46,UCpX2hEhP7y56z717W5GoLuA,channel,/channel/UCpX2hEhP7y56z717W5GoLuA,3,"['/channel/UCpX2hEhP7y56z717W5GoLuA', '/channel/UCUmsf67glCCSviJ7pAL9MZA', '/channel/UCOvcYlqTXqAAQ9SPevJITLg']"
593,Tremolo - ein Film für Gehörlose und Hörende,185,UCK-GxbfGrQNfQut8JT1mldQ,channel,/channel/UCK-GxbfGrQNfQut8JT1mldQ,0,[]
594,Laura Köhler,1210,UCLdmEXW9aj-AgHDPWEjtfgw,channel,/channel/UCLdmEXW9aj-AgHDPWEjtfgw,12,"['/channel/UC-Ya9gBlwOhRwtloTn1hvbA', '/user/filmriot', '/channel/UC9k23HZ1xMiqxf4gFfmxr5w', '/channel/UCErSSa3CaP_GJxmFpdjG9Jw', '/user/chainsawsuitoriginal', '/user/indymogul', '/channel/UCK-GxbfGrQNfQut8JT1mldQ', '/channel/UCOgN351K45vTrozaadFPXlA', '/channel/UCPf67c3vUrFlNOERwjHyR2w', '/channel/UCUFoQUaVRt3MVFxqwPUMLCQ', '/channel/UCUmsf67glCCSviJ7pAL9MZA', '/channel/UCUodELQsFwF8dq0X-bK9FQQ']"
595,CookeOpticsTV,104000,UC-Ya9gBlwOhRwtloTn1hvbA,channel,/channel/UC-Ya9gBlwOhRwtloTn1hvbA,1,['/user/filmriot']
596,Kevin James,970000,UC9k23HZ1xMiqxf4gFfmxr5w,channel,/channel/UC9k23HZ1xMiqxf4gFfmxr5w,0,[]
597,Lessons from the Screenplay,1410000,UCErSSa3CaP_GJxmFpdjG9Jw,channel,/channel/UCErSSa3CaP_GJxmFpdjG9Jw,3,"['/user/thugnotes', '/user/Vsauce', '/channel/UCGg-UqjRgzhYDPJMr-9HXCg']"
598,FilmJoy,303000,chainsawsuitoriginal,user,/user/chainsawsuitoriginal,0,[]
599,Indy Mogul,1300000,indymogul,user,/user/indymogul,1,['/user/filmriot']
600,Gaffer & Gear,28400,UCOgN351K45vTrozaadFPXlA,channel,/channel/UCOgN351K45vTrozaadFPXlA,0,[]
601,Media Division,128000,UCPf67c3vUrFlNOERwjHyR2w,channel,/channel/UCPf67c3vUrFlNOERwjHyR2w,0,[]
602,StudioBinder,990000,UCUFoQUaVRt3MVFxqwPUMLCQ,channel,/channel/UCUFoQUaVRt3MVFxqwPUMLCQ,0,[]
603,In Depth Cine,223000,UCUodELQsFwF8dq0X-bK9FQQ,channel,/channel/UCUodELQsFwF8dq0X-bK9FQQ,0,[]
604,vera loe,2820,UCRatRSlj5LRwsKv9URrZ2Bw,channel,/channel/UCRatRSlj5LRwsKv9URrZ2Bw,0,[]
605,I'mJette,331000,mybeautyful12,user,/user/mybeautyful12,12,"['/channel/UC-qEE7JK20H0-Ot7Mr6ozJQ', '/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/user/ryanadams7', '/user/BritPopPrincess', '/user/FleurDeForce', '/user/courtelizz1', '/user/mariemeimberg', '/user/alwaysxcaro', '/channel/UC2_vpnza621Sa0cf_xhqJ8Q', '/user/MinecraftExpertDE', '/user/juicystar07', '/user/modekatastrophe']"
606,Beatrice Caruso,358000,UC-qEE7JK20H0-Ot7Mr6ozJQ,channel,/channel/UC-qEE7JK20H0-Ot7Mr6ozJQ,0,[]
607,morgans vlogs,506000,UC-vaBe-YMpvcZL5rQ5OopZw,channel,/channel/UC-vaBe-YMpvcZL5rQ5OopZw,3,"['/channel/UCSfLUmBHOLoL0uHcxhRCwFw', '/channel/UCVe_RrR9AMeY6Z8ixOv5gtw', '/channel/UCH2c0ynrljAA-jW8tq3u3HA']"
608,Morgan Adams,3050000,UCSfLUmBHOLoL0uHcxhRCwFw,channel,/channel/UCSfLUmBHOLoL0uHcxhRCwFw,5,"['/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/user/ryanadams7', '/user/shane', '/channel/UCH2c0ynrljAA-jW8tq3u3HA', '/user/ImCalledGarrettWatts']"
609,Ryland Adams,3950000,ryanadams7,user,/user/ryanadams7,5,"['/channel/UCVe_RrR9AMeY6Z8ixOv5gtw', '/channel/UCH2c0ynrljAA-jW8tq3u3HA', '/user/shane', '/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/channel/UCSfLUmBHOLoL0uHcxhRCwFw']"
610,shane,20,shane,user,/user/shane,5,"['/user/ryanadams7', '/channel/UCVe_RrR9AMeY6Z8ixOv5gtw', '/channel/UCSfLUmBHOLoL0uHcxhRCwFw', '/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/channel/UCH2c0ynrljAA-jW8tq3u3HA']"
611,The Sip with Ryland Adams and Lizze Gordon,178000,UCH2c0ynrljAA-jW8tq3u3HA,channel,/channel/UCH2c0ynrljAA-jW8tq3u3HA,5,"['/user/ryanadams7', '/channel/UCVe_RrR9AMeY6Z8ixOv5gtw', '/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/channel/UCSfLUmBHOLoL0uHcxhRCwFw', '/user/shane']"
612,Garrett Watts,3290000,ImCalledGarrettWatts,user,/user/ImCalledGarrettWatts,2,"['/user/Kurzgesagt', '/channel/UCSfLUmBHOLoL0uHcxhRCwFw']"
613,Ryland vlogs,348000,UCVe_RrR9AMeY6Z8ixOv5gtw,channel,/channel/UCVe_RrR9AMeY6Z8ixOv5gtw,5,"['/user/ryanadams7', '/user/shane', '/channel/UC-vaBe-YMpvcZL5rQ5OopZw', '/channel/UCSfLUmBHOLoL0uHcxhRCwFw', '/channel/UCH2c0ynrljAA-jW8tq3u3HA']"
614,Courtelizz1,306000,courtelizz1,user,/user/courtelizz1,0,[]
615,mariemeimberg,-1,mariemeimberg,user,/user/mariemeimberg,0,[]
616,Raw Space,112000,UC2_vpnza621Sa0cf_xhqJ8Q,channel,/channel/UC2_vpnza621Sa0cf_xhqJ8Q,12,"['/channel/UC-5VbWqa7FfpDaK2lLwE3dg', '/user/astrumspace', '/channel/UC-OdSmBwRJs9HN2j2yY_hMw', '/channel/UC0UMo1fd1UCl_uZU-80jvrw', '/channel/UC0cd_-e49hZpWLH3UIwoWRA', '/channel/UC16EahVrfkW1y_Agn-TcfeA', '/user/sdasmarchives', '/user/AerojetRocketdyne', '/user/mosherj666', '/channel/UC1VLQPn9cYSqx8plbk9RxxQ', '/user/ZSSolomon', '/channel/UC31UF9oKANw77yxBLxN852A']"
617,"Космический центр ""Южный""",28600,UC-5VbWqa7FfpDaK2lLwE3dg,channel,/channel/UC-5VbWqa7FfpDaK2lLwE3dg,0,[]
618,Astrum,889000,astrumspace,user,/user/astrumspace,5,"['/channel/UC-2A6Z4k5-AJBLO_wDA-ZUg', '/channel/UChn_-OwvV63mr1yeUGvH-BQ', '/channel/UCD_zO_MDaC7MyekAmrn6WVQ', '/user/ElRobotdePlaton', '/user/szyzyg']"
619,Astrum Español,118000,UC-2A6Z4k5-AJBLO_wDA-ZUg,channel,/channel/UC-2A6Z4k5-AJBLO_wDA-ZUg,2,"['/user/astrumspace', '/channel/UChn_-OwvV63mr1yeUGvH-BQ']"
620,Astrum Brasil,97200,UChn_-OwvV63mr1yeUGvH-BQ,channel,/channel/UChn_-OwvV63mr1yeUGvH-BQ,2,"['/user/astrumspace', '/channel/UC-2A6Z4k5-AJBLO_wDA-ZUg']"
621,Astrum Shorts,1490,UCD_zO_MDaC7MyekAmrn6WVQ,channel,/channel/UCD_zO_MDaC7MyekAmrn6WVQ,0,[]
622,El Robot de Platón,2410000,ElRobotdePlaton,user,/user/ElRobotdePlaton,0,[]
623,Scott Manley,1360000,szyzyg,user,/user/szyzyg,0,[]
624,Blue Earth Media,650,UC-OdSmBwRJs9HN2j2yY_hMw,channel,/channel/UC-OdSmBwRJs9HN2j2yY_hMw,6,"['/channel/UCrHsrhLqowsAIYbaNE7GcBg', '/channel/UC4ri3-k8e2rme3PZcEaBgwQ', '/user/jonbraniff', '/user/CanadianThomasB', '/channel/UCtX0XJYy3eL0Yh3uwxUQ1JQ', '/channel/UCswrOzUxwh7O2mV52fmh8eA']"
625,Reds Rhetoric,-1,UCrHsrhLqowsAIYbaNE7GcBg,channel,/channel/UCrHsrhLqowsAIYbaNE7GcBg,0,[]
626,DeadKennedyInSpace,4640,UC4ri3-k8e2rme3PZcEaBgwQ,channel,/channel/UC4ri3-k8e2rme3PZcEaBgwQ,0,[]
627,Spaghetti On Pizza Productions,719,jonbraniff,user,/user/jonbraniff,0,[]
628,Canadian Thomas,356,CanadianThomasB,user,/user/CanadianThomasB,0,[]
629,Retro-con,536,UCtX0XJYy3eL0Yh3uwxUQ1JQ,channel,/channel/UCtX0XJYy3eL0Yh3uwxUQ1JQ,0,[]
630,Sir Sic,69100,UCswrOzUxwh7O2mV52fmh8eA,channel,/channel/UCswrOzUxwh7O2mV52fmh8eA,0,[]
631,Know Space,43,UC0UMo1fd1UCl_uZU-80jvrw,channel,/channel/UC0UMo1fd1UCl_uZU-80jvrw,1,['/channel/UC2_vpnza621Sa0cf_xhqJ8Q']
632,Professor Dave Explains,1710000,UC0cd_-e49hZpWLH3UIwoWRA,channel,/channel/UC0cd_-e49hZpWLH3UIwoWRA,3,"['/channel/UCX1OqGXgYVToe4jvNf2fjlw', '/user/davidjamesfarina', '/channel/UCkG9Gw8Sqo8MqXcnFEFzvRg']"
633,Simulated Sun,2030,UCX1OqGXgYVToe4jvNf2fjlw,channel,/channel/UCX1OqGXgYVToe4jvNf2fjlw,2,"['/channel/UC0cd_-e49hZpWLH3UIwoWRA', '/user/davidjamesfarina']"
634,Dave Farina,2130,davidjamesfarina,user,/user/davidjamesfarina,2,"['/channel/UCX1OqGXgYVToe4jvNf2fjlw', '/channel/UC0cd_-e49hZpWLH3UIwoWRA']"
635,El Profesor Dave lo Explica,2930,UCkG9Gw8Sqo8MqXcnFEFzvRg,channel,/channel/UCkG9Gw8Sqo8MqXcnFEFzvRg,1,['/channel/UC0cd_-e49hZpWLH3UIwoWRA']
636,Space Kitten,122,UC16EahVrfkW1y_Agn-TcfeA,channel,/channel/UC16EahVrfkW1y_Agn-TcfeA,0,[]
637,San Diego Air and Space Museum Archives,20300,sdasmarchives,user,/user/sdasmarchives,10,"['/user/theaeroandy', '/user/SchdyInventTech', '/user/NasaCRgis', '/channel/UCEjPii_r2qK6DpghAw3Hm1A', '/user/DrydenTV', '/user/NASAanalogTV', '/user/TheLeucadian', '/user/rentatrip1', '/user/NASAKennedy', '/user/usnationalarchives']"
638,sandiegoairandspaceed,181,theaeroandy,user,/user/theaeroandy,0,[]
639,miSci - museum of innovation and science,20700,SchdyInventTech,user,/user/SchdyInventTech,0,[]
640,NASA Langley CRGIS,13400,NasaCRgis,user,/user/NasaCRgis,0,[]
641,Ron Carrico,29,UCEjPii_r2qK6DpghAw3Hm1A,channel,/channel/UCEjPii_r2qK6DpghAw3Hm1A,0,[]
642,NASA Armstrong Flight Research Center,131000,DrydenTV,user,/user/DrydenTV,2,"['/user/NASAtelevision', '/user/NASAKennedy']"
643,NASAanalogTV,14300,NASAanalogTV,user,/user/NASAanalogTV,1,['/user/NASAtelevision']
644,TheLeucadian,2,TheLeucadian,user,/user/TheLeucadian,1,['/user/sdasmarchives']
645,rentatrip1,453,rentatrip1,user,/user/rentatrip1,0,[]
646,NASA's Kennedy Space Center,115000,NASAKennedy,user,/user/NASAKennedy,0,[]
